i,j,phi_index,epsilon,asymptotic,finite_horizon_limiting_object_at_k1000,log10_error_k1,log10_error_k10,log10_error_k99,log10_error_k100
0,2,87,1131/11665,STABLE,NONZERO_FIXED_POINT,-1.345744492122197,-10.445515503378374,-100.64008580357881,-101.65350794178318
0,2,88,33/370,STABLE,NONZERO_FIXED_POINT,-1.3793629613026193,-10.807212426931613,-104.22942521976924,-105.27911300395837
0,2,89,979/12017,STABLE,NONZERO_FIXED_POINT,-1.4160851668975525,-11.199541138143864,-108.12173101200744,-109.21074438137668
0,2,90,225/3049,STABLE,NONZERO_FIXED_POINT,-1.4564859977675226,-11.628260528953376,-112.37402718556208,-113.5060020918161
0,2,91,819/12377,STABLE,NONZERO_FIXED_POINT,-1.5013234641077702,-12.100960364061905,-117.06146290118335,-118.2407943903645
0,2,92,46/785,STABLE,NONZERO_FIXED_POINT,-1.551625226421672,-12.627926585654166,-122.28587901632167,-123.51799084138534
0,2,93,651/12745,STABLE,NONZERO_FIXED_POINT,-1.608833211690932,-13.223587489270535,-128.19012524937193,-129.48188410060908
0,2,94,141/3233,STABLE,NONZERO_FIXED_POINT,-1.6750604682867039,-13.909082286327376,-134.98348897042706,-136.34387556238323
0,2,95,475/13121,STABLE,NONZERO_FIXED_POINT,-1.753584331940571,-14.717192776523056,-142.9905187786772,-144.43179210454406
0,2,96,3/104,STABLE,NONZERO_FIXED_POINT,-1.849896922896026,-15.702848331381391,-152.75502385892287,-154.29493594350203
0,2,97,291/13505,STABLE,NONZERO_FIXED_POINT,-1.97429609143291,-16.969035360899014,-165.29657771974206,-166.96317931927962
0,2,98,49/3425,STABLE,NONZERO_FIXED_POINT,-2.149903610368966,-18.746979249377,-182.90431937557085,-184.7487838713708
0,2,99,99/13897,STABLE,NONZERO_FIXED_POINT,-2.450503744730222,-21.77453006238997,-212.88297186209778,-215.03025772501582
0,2,100,0,STABLE,NONZERO_FIXED_POINT,,,,
0,3,1,33/2731,STABLE,NONZERO_FIXED_POINT,-2.416979155724582,-19.672084614740115,-190.35697527804442,-192.27478303830625
0,3,2,49/2049,STABLE,NONZERO_FIXED_POINT,-2.1247960718146928,-16.706849046406525,-161.00663222157513,-162.62797809994785
0,3,3,291/8201,STABLE,NONZERO_FIXED_POINT,-1.9576610692955976,-14.992730913175052,-144.0404011521946,-145.49037497510494
0,3,4,8/171,STABLE,NONZERO_FIXED_POINT,-1.8417894843790847,-13.791868428728264,-132.15351341134698,-133.4834195347472
0,3,5,475/8217,STABLE,NONZERO_FIXED_POINT,-1.7540589980987882,-12.873023509482486,-123.05677479352204,-124.29479447087078
0,3,6,141/2057,STABLE,NONZERO_FIXED_POINT,-1.6841710659842084,-12.133196077071403,-115.73054701157395,-116.8945621906133
0,3,7,217/2747,STABLE,NONZERO_FIXED_POINT,-1.6266327249373367,-11.51744213251024,-109.63094650842496,-110.73334543399699
0,3,8,23/258,STABLE,NONZERO_FIXED_POINT,-1.5781656471126801,-10.992964299968442,-104.43334072514284,-105.48323259508848
0,3,9,819/8273,STABLE,NONZERO_FIXED_POINT,-1.5366556421876734,-10.538606853956168,-99.92834876245104,-100.93272788501798
0,3,10,75/691,STABLE,NONZERO_FIXED_POINT,-1.5006594908208175,-10.139924057847196,-95.97301783237828,-96.93743461636078
0,3,11,979/8313,STABLE,NONZERO_FIXED_POINT,-1.4691480891655075,-9.786611612379488,-92.46539450676727,-93.39436959546606
0,3,12,66/521,STABLE,NONZERO_FIXED_POINT,-1.4413618321079307,-9.47106049079133,-89.33020760162984,-90.2275013893875
0,3,13,377/2787,STABLE,NONZERO_FIXED_POINT,-1.416724083671026,-9.187491644997984,-86.51030169294279,-87.37909731145032
0,3,14,301/2097,STABLE,NONZERO_FIXED_POINT,-1.3947868078880665,-8.93141231583877,-83.96125452079218,-84.80428645566371
0,3,15,1275/8417,STABLE,NONZERO_FIXED_POINT,-1.3751950044396306,-8.69926039033512,-81.64785606681806,-82.46750320922399
0,3,16,7/44,STABLE,NONZERO_FIXED_POINT,-1.3576626473789428,-8.488163789220337,-79.54172643902716,-80.3400810754991
0,3,17,1411/8481,STABLE,NONZERO_FIXED_POINT,-1.3419559328810884,-8.295772944111938,-77.61965735148095,-78.39857740093578
0,3,18,369/2129,STABLE,NONZERO_FIXED_POINT,-1.3278813242654817,-8.120141246842245,-75.8624285354681,-76.62357783074737
0,3,19,513/2851,STABLE,NONZERO_FIXED_POINT,-1.315276835270268,-7.959637880759921,-74.2539447389725,-74.99882459117015
0,3,20,100/537,STABLE,NONZERO_FIXED_POINT,-1.3040055534272739,-7.812883052516682,-72.78059449738012,-73.51056878307966
0,3,21,1659/8633,STABLE,NONZERO_FIXED_POINT,-1.2939507468833398,-7.678699057829633,-71.43076566661051,-72.14708102149729
0,3,22,143/723,STABLE,NONZERO_FIXED_POINT,-1.2850121121843125,-7.556072756414274,-70.19447391272766,-70.89827617255719
0,3,23,1771/8721,STABLE,NONZERO_FIXED_POINT,-1.2771028584195072,-7.444126410101106,-69.06307400237347,-69.75542172767348
0,3,24,57/274,STABLE,NONZERO_FIXED_POINT,-1.270147413990225,-7.342094746805849,-68.02903273407352,-68.71090844122142
0,3,25,625/2939,STABLE,NONZERO_FIXED_POINT,-1.264079603416688,-7.249306724533135,-67.08574840440912,-67.75806797313766
0,3,26,481/2217,STABLE,NONZERO_FIXED_POINT,-1.258841183538312,-7.165170888997423,-66.22740585515658,-66.89102647189725
0,3,27,1971/8921,STABLE,NONZERO_FIXED_POINT,-1.2543806577259886,-7.089163511083029,-65.44885904461421,-66.10458595970414
0,3,28,42/187,STABLE,NONZERO_FIXED_POINT,-1.2506523074665612,-7.020818897779847,-64.74553513975343,-65.39412745589203
0,3,29,2059/9033,STABLE,NONZERO_FIXED_POINT,-1.2476153955937335,-6.959721419370233,-64.11335560231583,-64.75553126593024
0,3,30,525/2273,STABLE,NONZERO_FIXED_POINT,-1.2452335063059436,-6.905498904305155,-63.54867081774995,-64.18511095006892
0,3,31,713/3051,STABLE,NONZERO_FIXED_POINT,-1.2434739951264007,-6.857817133352853,-63.04820560933041,-63.67955828712098
0,3,32,17/72,STABLE,NONZERO_FIXED_POINT,-1.2423075279389382,-6.816375224386228,-62.60901357167475,-63.23589714672775
0,3,33,2211/9281,STABLE,NONZERO_FIXED_POINT,-1.2283437311823757,-6.767537782685466,-62.215074642501065,-62.83808067259429
0,3,34,187/779,STABLE,NONZERO_FIXED_POINT,-1.2153217324586185,-6.72482247968356,-61.87775342490124,-62.49744927603729
0,3,35,2275/9417,STABLE,NONZERO_FIXED_POINT,-1.2031968935713042,-6.687984269570066,-61.59485855353597,-62.21178972296252
0,3,36,144/593,STABLE,NONZERO_FIXED_POINT,-1.191928608871943,-6.656801042418778,-61.364407169289024,-61.97909937055803
0,3,37,777/3187,STABLE,NONZERO_FIXED_POINT,-1.1814798877622295,-6.631071372848773,-61.184604569407895,-61.79756561408067
0,3,38,589/2409,STABLE,NONZERO_FIXED_POINT,-1.1718169949956678,-6.610612589344612,-61.05382677825435,-61.66554828346557
0,3,39,2379/9713,STABLE,NONZERO_FIXED_POINT,-1.1629091399261213,-6.5952591158524925,-60.970605599172984,-61.581564545871515
0,3,40,25/102,STABLE,NONZERO_FIXED_POINT,-1.1547282074401561,-6.584861046045901,-60.93361578785388,-61.54427595094376
0,3,41,2419/9873,STABLE,NONZERO_FIXED_POINT,-1.1472485245878001,-6.5792829177226295,-60.941664051917314,-61.55247732056938
0,3,42,609/2489,STABLE,NONZERO_FIXED_POINT,-1.140446657960874,-6.578402660530124,-60.99367963368775,-61.6050872376635
0,3,43,817/3347,STABLE,NONZERO_FIXED_POINT,-1.1343012377108366,-6.582110694904827,-61.0887062758577,-61.70113993168303
0,3,44,154/633,STABLE,NONZERO_FIXED_POINT,-1.1287928047899536,-6.590309163975121,-61.225895404990496,-61.83977839417142
0,3,45,2475/10217,STABLE,NONZERO_FIXED_POINT,-1.1239036785710574,-6.602911283389368,-61.40450039715091,-62.0202485872623
0,3,46,207/859,STABLE,NONZERO_FIXED_POINT,-1.1196178424771874,-6.619840796726599,-61.62387181460815,-62.24189463298248
0,3,47,2491/10401,STABLE,NONZERO_FIXED_POINT,-1.1159208456520098,-6.6410315264349435,-61.883453523531614,-62.50415489237116
0,3,48,39/164,STABLE,NONZERO_FIXED_POINT,-1.1127997190405683,-6.6664270122090485,-62.18277962066219,-62.806558861683385
0,3,49,833/3531,STABLE,NONZERO_FIXED_POINT,-1.1102429045400708,-6.695980230432603,-62.52147211276201,-63.14872482891832
0,3,50,625/2673,STABLE,NONZERO_FIXED_POINT,-1.1082401961321242,-6.72965338983478,-62.89923930673649,-63.5303582481489
0,3,51,2499/10793,STABLE,NONZERO_FIXED_POINT,-1.106782692129407,-6.767417799887809,-63.315874881156105,-63.951250802090215
0,3,52,52/227,STABLE,NONZERO_FIXED_POINT,-1.1058627578682962,-6.80925380975205,-63.7712576218691,-64.41128013542743
0,3,53,2491/11001,STABLE,NONZERO_FIXED_POINT,-1.1054739983605693,-6.855150816790477,-64.26535181584887,-64.91041025299262
0,3,54,621/2777,STABLE,NONZERO_FIXED_POINT,-1.1056112405871712,-6.905107344864824,-64.7982083087,-65.44869258827367
0,3,55,825/3739,STABLE,NONZERO_FIXED_POINT,-1.1062705252803413,-6.9591311938226,-65.36996624267704,-66.02626775928132
0,3,56,77/354,STABLE,NONZERO_FIXED_POINT,-1.1074491082015667,-7.017239662825098,-65.98085550398781,-66.64336804084112
0,3,57,2451/11441,STABLE,NONZERO_FIXED_POINT,-1.109145471086915,-7.079459851486604,-66.63119992090952,-67.30032059525968
0,3,58,203/963,STABLE,NONZERO_FIXED_POINT,-1.1113593426028059,-7.145829044235811,-67.32142126824678,-67.9975515174581
0,3,59,2419/11673,STABLE,NONZERO_FIXED_POINT,-1.1140917298398332,-7.216395184918468,-68.0520441493407,-68.73559076650224
0,3,60,150/737,STABLE,NONZERO_FIXED_POINT,-1.1173449610756512,-7.29121745048861,-68.82370184474667,-69.51507807355
0,3,61,793/3971,STABLE,NONZERO_FIXED_POINT,-1.1211227407673618,-7.370366934751473,-69.63714323746422,-70.33676993721053
0,3,62,589/3009,STABLE,NONZERO_FIXED_POINT,-1.125430217997355,-7.453927455601821,-70.49324094901499,-71.20154784196797
0,3,63,2331/12161,STABLE,NONZERO_FIXED_POINT,-1.130274069904786,-7.541996502147676,-71.3930008496971,-72.11042786465151
0,3,64,3/16,STABLE,NONZERO_FIXED_POINT,-1.135662602000073,-7.634686341643894,-72.33757314122333,-73.0645718691596
0,3,65,2275/12417,STABLE,NONZERO_FIXED_POINT,-1.1416058676983418,-7.732125310441376,-73.3282652522339,-74.06530053236116
0,3,66,561/3137,STABLE,NONZERO_FIXED_POINT,-1.148115809939771,-7.83445931838741,-74.36655683886039,-75.11410849630192
0,3,67,737/4227,STABLE,NONZERO_FIXED_POINT,-1.1552064284167223,-7.941853602552072,-75.45411724618953,-76.21268200615953
0,3,68,136/801,STABLE,NONZERO_FIXED_POINT,-1.1628939767336455,-8.054494774145496,-76.59282586550916,-77.36291947322314
0,3,69,2139/12953,STABLE,NONZERO_FIXED_POINT,-1.1711971948307234,-8.172593212479903,-77.7847959210435,-78.56695550199777
0,3,70,175/1091,STABLE,NONZERO_FIXED_POINT,-1.1801375832660632,-8.296385872411584,-79.03240234439582,-79.82718904629789
0,3,71,2059/13233,STABLE,NONZERO_FIXED_POINT,-1.1897397275531176,-8.42613958766966,-80.33831455297724,-81.1463165188573
0,3,72,63/418,STABLE,NONZERO_FIXED_POINT,-1.200031682797734,-8.56215497291214,-81.70553515095807,-82.5273708832795
0,3,73,657/4507,STABLE,NONZERO_FIXED_POINT,-1.2110454315195351,-8.70477105371291,-83.1374458322341,-83.9737680207453
0,3,74,481/3417,STABLE,NONZERO_FIXED_POINT,-1.222817430976555,-8.854370787993247,-84.63786210453151,-85.48936200695647
0,3,75,1875/13817,STABLE,NONZERO_FIXED_POINT,-1.2353892708219298,-9.011387687478148,-86.21109889990777,-87.07851138543509
0,3,76,38/291,STABLE,NONZERO_FIXED_POINT,-1.2488084679024558,-9.176313807540701,-87.8620497287271,-88.74615912109624
0,3,77,1771/14121,STABLE,NONZERO_FIXED_POINT,-1.2631294330255116,-9.34970945394116,-89.59628282758575,-90.49792971942196
0,3,78,429/3569,STABLE,NONZERO_FIXED_POINT,-1.2784146553893478,-9.532215063628783,-91.4201588273881,-92.34024808315894
0,3,79,553/4811,STABLE,NONZERO_FIXED_POINT,-1.2947361652873166,-9.724565865912211,-93.34097594421524,-94.28048616981312
0,3,80,25/228,STABLE,NONZERO_FIXED_POINT,-1.3121773564397792,-9.92761013771694,-95.36715074900377,-96.32714558733221
0,3,81,1539/14753,STABLE,NONZERO_FIXED_POINT,-1.3308352785726978,-10.142332159285672,-97.50844546913328,-98.49008719171547
0,3,82,123/1243,STABLE,NONZERO_FIXED_POINT,-1.3508235528036039,-10.369881396079649,-99.7762569271002,-100.7808229443024
0,3,83,1411/15081,STABLE,NONZERO_FIXED_POINT,-1.3722761235477456,-10.611610044147582,-102.18398827537101,-103.21289140156438
0,3,84,84/953,STABLE,NONZERO_FIXED_POINT,-1.395352151524099,-10.869121984885389,-104.74753368219538,-105.80234729677181
0,3,85,425/5139,STABLE,NONZERO_FIXED_POINT,-1.4202424903235826,-11.144337573925952,-107.48591977343199,-108.56840946106684
0,3,86,301/3897,STABLE,NONZERO_FIXED_POINT,-1.4471784031731936,-11.439580830603141,-110.42216883830224,-111.53433274850107
0,3,87,1131/15761,STABLE,NONZERO_FIXED_POINT,-1.4764435180282014,-11.757699009408178,-113.58448261522761,-114.72860377933796
0,3,88,11/166,STABLE,NONZERO_FIXED_POINT,-1.508390579995341,-12.102230143558629,-117.00790100004185,-118.1866164029237
0,3,89,979/16113,STABLE,NONZERO_FIXED_POINT,-1.5434655128203545,-12.477643678095077,-120.7366843390854,-121.95307805437739
0,3,90,225/4073,STABLE,NONZERO_FIXED_POINT,-1.5822429834881397,-12.889696133064831,-124.8278345188074,-126.08556641078209
0,3,91,273/5491,STABLE,NONZERO_FIXED_POINT,-1.625480771595253,-13.345974813460003,-129.35647771696722,-130.65996651363594
0,3,92,46/1041,STABLE,NONZERO_FIXED_POINT,-1.674206299186956,-13.856763122896247,-134.4244310296739,-135.77912392750287
0,3,93,651/16841,STABLE,NONZERO_FIXED_POINT,-1.7298612477421322,-14.436486747925805,-140.17451971658397,-141.58730660387232
0,3,94,47/1419,STABLE,NONZERO_FIXED_POINT,-1.7945584138522834,-15.106282228501257,-146.8160060679376,-148.29589060545936
0,3,95,475/17217,STABLE,NONZERO_FIXED_POINT,-1.8715748759154245,-15.89892863784987,-154.67341305376596,-156.23267692360776
0,3,96,3/136,STABLE,NONZERO_FIXED_POINT,-1.9664024919674632,-16.869352573031442,-164.29052374793082,-165.9469414015814
0,3,97,97/5867,STABLE,NONZERO_FIXED_POINT,-2.089338845845435,-18.120537628166872,-176.68688512972463,-178.4685294836747
0,3,98,49/4449,STABLE,NONZERO_FIXED_POINT,-2.263505440288567,-19.883706336438124,-194.15160932547636,-196.10967565119591
0,3,99,99/17993,STABLE,NONZERO_FIXED_POINT,-2.56268626717071,-22.896705882832386,-223.9893921797436,-226.24886056510212
0,3,100,0,STABLE,NONZERO_FIXED_POINT,,,,
0,4,1,99/16385,STABLE,NONZERO_FIXED_POINT,-2.7179826465835815,-22.684693726510083,-220.15889507626528,-222.37770632738614
0,4,2,49/4097,STABLE,NONZERO_FIXED_POINT,-2.4257200773666394,-19.721087533007918,-190.80310720229986,-192.72537708622448
0,4,3,3/169,STABLE,NONZERO_FIXED_POINT,-2.2584526962792784,-18.00792448974569,-173.82604953031267,-175.57681498020668
0,4,4,24/1025,STABLE,NONZERO_FIXED_POINT,-2.1423959846590415,-16.807348908452223,-161.92297241598706,-163.55348503966727
0,4,5,475/16409,STABLE,NONZERO_FIXED_POINT,-2.0544278261383404,-15.888129388791803,-152.80470636835122,-154.34309487373952
0,4,6,141/4105,STABLE,NONZERO_FIXED_POINT,-1.984249935744944,-15.147273102343235,-145.45164344555036,-146.9157374943504
0,4,7,651/16433,STABLE,NONZERO_FIXED_POINT,-1.9263696660466358,-14.529843847268182,-139.31993598190672,-140.7220718485881
0,4,8,23/514,STABLE,NONZERO_FIXED_POINT,-1.8775090601447264,-14.003052571697566,-134.08499275671136,-135.43422803968903
0,4,9,819/16465,STABLE,NONZERO_FIXED_POINT,-1.8355543529082254,-13.54575237973718,-129.5374795423254,-130.84075737561295
0,4,10,225/4121,STABLE,NONZERO_FIXED_POINT,-1.7990628032515446,-13.143506848106831,-125.53449542888404,-126.79731552529722
0,4,11,979/16505,STABLE,NONZERO_FIXED_POINT,-1.767005837329945,-12.786021452141526,-121.97414393296589,-123.20097676982908
0,4,12,66/1033,STABLE,NONZERO_FIXED_POINT,-1.7386244303280272,-12.465697377896099,-118.78121572991645,-119.97577211589419
0,4,13,1131/16553,STABLE,NONZERO_FIXED_POINT,-1.713342575290815,-12.176766204838046,-115.8986220061687,-117.064036116296
0,4,14,301/4145,STABLE,NONZERO_FIXED_POINT,-1.6907129123090163,-11.914746192235441,-113.28201168926495,-114.4209697285574
0,4,15,75/977,STABLE,NONZERO_FIXED_POINT,-1.670381162360778,-11.67608661225426,-110.89625034136643,-112.01108364169346
0,4,16,21/260,STABLE,NONZERO_FIXED_POINT,-1.6520620641439105,-11.457927113097853,-108.71303785118621,-109.8057919044231
0,4,17,1411/16673,STABLE,NONZERO_FIXED_POINT,-1.6355226198432664,-11.257930171628729,-106.70924971274962,-107.78173644916666
0,4,18,369/4177,STABLE,NONZERO_FIXED_POINT,-1.6205701380922797,-11.074161518056748,-104.86575322850666,-105.9195913376127
0,4,19,1539/16745,STABLE,NONZERO_FIXED_POINT,-1.6070435151170308,-10.905002942572445,-103.16654429454013,-104.20319082658455
0,4,20,100/1049,STABLE,NONZERO_FIXED_POINT,-1.594806755921276,-10.749087502504956,-101.5981059517537,-102.61888143994727
0,4,21,1659/16825,STABLE,NONZERO_FIXED_POINT,-1.5837440788681967,-10.605250563558343,-100.14892369516616,-101.1550323820378
0,4,22,429/4217,STABLE,NONZERO_FIXED_POINT,-1.5737561611849822,-10.47249225038334,-98.80911373630721,-99.80166004513734
0,4,23,1771/16913,STABLE,NONZERO_FIXED_POINT,-1.5647572207978406,-10.349948260557781,-97.57013406398562,-98.55013615166399
0,4,24,57/530,STABLE,NONZERO_FIXED_POINT,-1.5566727207706261,-10.236866904703923,-96.42455714439345,-97.39295815832173
0,4,25,1875/17009,STABLE,NONZERO_FIXED_POINT,-1.5494375437708872,-10.132590846978694,-95.36588915543234,-96.32356666451511
0,4,26,481/4265,STABLE,NONZERO_FIXED_POINT,-1.5429945259273659,-10.03654243957444,-94.38842480223076,-95.33619876136049
0,4,27,1971/17113,STABLE,NONZERO_FIXED_POINT,-1.537293268706465,-9.948211837503116,-93.48712965790708,-94.42576918397748
0,4,28,126/1073,STABLE,NONZERO_FIXED_POINT,-1.5322891681763502,-9.867147287348743,-92.65754402702021,-93.58777320386858
0,4,29,2059/17225,STABLE,NONZERO_FIXED_POINT,-1.5279426159409741,-9.792947132808926,-91.89570380558945,-92.81820668955112
0,4,30,525/4321,STABLE,NONZERO_FIXED_POINT,-1.5242183368922042,-9.725253188505718,-91.19807488730288,-92.11349985020809
0,4,31,2139/17345,STABLE,NONZERO_FIXED_POINT,-1.5210848369424106,-9.66374521368762,-90.5614984589327,-91.47046197853922
0,4,32,1/8,STABLE,NONZERO_FIXED_POINT,-1.5185139398778875,-9.608136277224965,-89.98314511980534,-90.88623510679729
0,4,33,2211/17473,STABLE,NONZERO_FIXED_POINT,-1.5031164354219229,-9.54480488880695,-89.44711224475259,-90.34489097908533
0,4,34,561/4385,STABLE,NONZERO_FIXED_POINT,-1.4886326177684497,-9.487282559297178,-88.96488210335082,-89.85788883979671
0,4,35,2275/17609,STABLE,NONZERO_FIXED_POINT,-1.4750190166081847,-9.43533799968828,-88.53438102933899,-89.42313432180242
0,4,36,144/1105,STABLE,NONZERO_FIXED_POINT,-1.4622361935288106,-9.388762757343748,-88.15374370518308,-89.03874349110899
0,4,37,2331/17753,STABLE,NONZERO_FIXED_POINT,-1.4502483226419365,-9.347368948555015,-87.82129262919591,-88.70302210874848
0,4,38,589/4457,STABLE,NONZERO_FIXED_POINT,-1.4390228290835,-9.310987312555419,-87.5355205106664,-88.41444784996548
0,4,39,2379/17905,STABLE,NONZERO_FIXED_POINT,-1.4285300765382516,-9.279465538619966,-87.29507515378481,-88.17165503709549
0,4,40,75/562,STABLE,NONZERO_FIXED_POINT,-1.4187430965276366,-9.25266682665378,-87.0987464709743,-87.97342152315161
0,4,41,2419/18065,STABLE,NONZERO_FIXED_POINT,-1.4096373534778053,-9.230468648736917,-86.94545533053878,-87.81865742808088
0,4,42,609/4537,STABLE,NONZERO_FIXED_POINT,-1.4011905406182965,-9.21276168482548,-86.83424399573357,-87.70639548236676
0,4,43,2451/18233,STABLE,NONZERO_FIXED_POINT,-1.3933824026045372,-9.199448910494496,-86.76426795505358,-87.63578277577261
0,4,44,154/1145,STABLE,NONZERO_FIXED_POINT,-1.386194581448506,-9.190444818468983,-86.73478897874062,-87.60607374458007
0,4,45,2475/18409,STABLE,NONZERO_FIXED_POINT,-1.379610482913101,-9.185674758898841,-86.74516926581259,-87.61662426026601
0,4,46,621/4625,STABLE,NONZERO_FIXED_POINT,-1.3736151610013323,-9.185074386026209,-86.79486657053371,-87.66688670743218
0,4,47,2491/18593,STABLE,NONZERO_FIXED_POINT,-1.3681952185706727,-9.188589201179155,-86.88343021818798,-87.75640595994616
0,4,48,39/292,STABLE,NONZERO_FIXED_POINT,-1.3633387224412887,-9.19617418398908,-87.01049793804796,-87.88481618246988
0,4,49,147/1105,STABLE,NONZERO_FIXED_POINT,-1.3590351316567144,-9.207793505441956,-87.17579345721958,-88.05183840049258
0,4,50,625/4721,STABLE,NONZERO_FIXED_POINT,-1.3552752378068433,-9.223420317893783,-87.37912481311139,-88.25727879619853
0,4,51,2499/18985,STABLE,NONZERO_FIXED_POINT,-1.3520511165445974,-9.243036618557625,-87.62038335508123,-88.50102770043054
0,4,52,156/1193,STABLE,NONZERO_FIXED_POINT,-1.3493560896258536,-9.266633184246537,-87.89954341775965,-88.78305926307553
0,4,53,2491/19193,STABLE,NONZERO_FIXED_POINT,-1.3471846969835468,-9.294209576371202,-88.21666265997902,-89.10343179574579
0,4,54,621/4825,STABLE,NONZERO_FIXED_POINT,-1.3455326785167259,-9.325774216379564,-88.57188307450372,-89.46228879200692
0,4,55,2475/19409,STABLE,NONZERO_FIXED_POINT,-1.344396965438321,-9.361344533022347,-88.96543268516956,-89.85986064193185
0,4,56,77/610,STABLE,NONZERO_FIXED_POINT,-1.3437756811865462,-9.400947184067633,-89.39762795994858,-90.29646706978687
0,4,57,2451/19633,STABLE,NONZERO_FIXED_POINT,-1.3436681520687657,-9.444618356407616,-89.86887698120097,-90.77252033653292
0,4,58,609/4937,STABLE,NONZERO_FIXED_POINT,-1.3440749279781414,-9.49240414994069,-90.37968342836757,-91.28852926295423
0,4,59,2419/19865,STABLE,NONZERO_FIXED_POINT,-1.3449978137078098,-9.54436105221972,-90.93065144403278,-91.8451041450623
0,4,60,150/1249,STABLE,NONZERO_FIXED_POINT,-1.3464399115907355,-9.600556512685635,-91.52249147219015,-92.4429626515086
0,4,61,2379/20105,STABLE,NONZERO_FIXED_POINT,-1.3484056764227468,-9.661069627420993,-92.15602717830802,-93.0829368137097
0,4,62,589/5057,STABLE,NONZERO_FIXED_POINT,-1.3509009838898187,-9.725991947839262,-92.83220358520163,-93.76598124404705
0,4,63,2331/20353,STABLE,NONZERO_FIXED_POINT,-1.3539332140288511,-9.795428429671581,-93.55209658775505,-94.4931827468335
0,4,64,9/80,STABLE,NONZERO_FIXED_POINT,-1.3575113516164294,-9.86949854214809,-94.31692404441353,-95.26577152196614
0,4,65,2275/20609,STABLE,NONZERO_FIXED_POINT,-1.361646105818643,-9.948337561552371,-95.1280586856559,-96.08513420390346
0,4,66,33/305,STABLE,NONZERO_FIXED_POINT,-1.3663500519670846,-10.032098078557837,-95.98704313134493,-96.95282903081386
0,4,67,2211/20873,STABLE,NONZERO_FIXED_POINT,-1.3716377989781492,-10.12095175519513,-96.89560737253339,-97.87060350306479
0,4,68,136/1313,STABLE,NONZERO_FIXED_POINT,-1.377526186738887,-10.215091375289958,-97.8556891523395,-98.84041497005876
0,4,69,2139/21145,STABLE,NONZERO_FIXED_POINT,-1.3840345187878107,-10.314733242200674,-98.86945777934221,-99.86445468425359
0,4,70,525/5321,STABLE,NONZERO_FIXED_POINT,-1.3911848368827826,-10.420119990267139,-99.93934203145875,-100.94517598697752
0,4,71,2059/21425,STABLE,NONZERO_FIXED_POINT,-1.3990022456502835,-10.531523892354656,-101.06806296634227,-102.08532745031948
0,4,72,63/674,STABLE,NONZERO_FIXED_POINT,-1.4075152975580183,-10.649250766311283,-102.25867265659835,-103.28799200368007
0,4,73,1971/21713,STABLE,NONZERO_FIXED_POINT,-1.4167564510932404,-10.773644609521284,-103.51460012908649,-104.55663333717138
0,4,74,481/5465,STABLE,NONZERO_FIXED_POINT,-1.4267626184635134,-10.905093125047692,-104.8397061272126,-105.89515121712452
0,4,75,1875/22009,STABLE,NONZERO_FIXED_POINT,-1.437575823646629,-11.044034347924963,-106.23834876126085,-107.30794779961286
0,4,76,114/1385,STABLE,NONZERO_FIXED_POINT,-1.4492439975973532,-11.190964639946635,-107.71546270364556,-108.80000762570958
0,4,77,1771/22313,STABLE,NONZERO_FIXED_POINT,-1.4618219454357053,-11.346448401436916,-109.2766553793673,-110.37699478361367
0,4,78,429/5617,STABLE,NONZERO_FIXED_POINT,-1.47537253130983,-11.511129957157763,-110.92832467769557,-112.04537180938695
0,4,79,1659/22625,STABLE,NONZERO_FIXED_POINT,-1.489968141542331,-11.685748222641436,-112.67780418754887,-113.81254638940169
0,4,80,25/356,STABLE,NONZERO_FIXED_POINT,-1.5056925074122,-11.871154964652462,-114.53354401242768,-115.68705400172854
0,4,81,1539/22945,STABLE,NONZERO_FIXED_POINT,-1.522642998189733,-12.068337762120585,-116.50533811784976,-117.67878756004899
0,4,82,369/5777,STABLE,NONZERO_FIXED_POINT,-1.5409335369837098,-12.278449193290172,-118.60461331631979,-119.79928931770218
0,4,83,83/1369,STABLE,NONZERO_FIXED_POINT,-1.5606983531122722,-12.502844386340229,-120.84480104879489,-122.0621264045528
0,4,84,84/1465,STABLE,NONZERO_FIXED_POINT,-1.5820968755758997,-12.74312997938695,-123.24182211730098,-124.48338045592925
0,4,85,1275/23609,STABLE,NONZERO_FIXED_POINT,-1.6053202100936446,-13.001228914597796,-125.81472817363607,-127.08229558104091
0,4,86,301/5945,STABLE,NONZERO_FIXED_POINT,-1.6305998563352144,-13.279467632851137,-128.58656497196836,-129.8821503353292
0,4,87,1131/23953,STABLE,NONZERO_FIXED_POINT,-1.6582196634800557,-13.58069565035104,-131.58555620138463,-132.91145351094684
0,4,88,33/754,STABLE,NONZERO_FIXED_POINT,-1.688532583105398,-13.908453107308944,-134.84676224058686,-136.20561964657875
0,4,89,979/24305,STABLE,NONZERO_FIXED_POINT,-1.7219847311357537,-14.267211406099996,-138.41446249716063,-139.80937543076806
0,4,90,225/6121,STABLE,NONZERO_FIXED_POINT,-1.7591509529013294,-14.662728879446362,-142.34567654296276,-143.7803164043506
0,4,91,819/24665,STABLE,NONZERO_FIXED_POINT,-1.8007891929643733,-15.10259450528882,-146.7155469106478,-148.1943441286856
0,4,92,46/1553,STABLE,NONZERO_FIXED_POINT,-1.847927025404978,-15.597093225327257,-151.62590576550886,-153.15431938955587
